establecimiento_id,establecimiento_nombre_comercial,direccion,direccion_municipio_nombre,direccion_localidad_nombre,direccion_codigo_postal,numero_dormitorios_individuales_,numero_dormitorios_dobles_explot,plazas,longitud,latitud
VV-38-4-0105109,Dfdsfs,Puente Serrador 2  2  C,Santa Cruz Tenerife,_U,38005,0,0,2,0,0
VV-38-4-0105110,Callao Sun & Pool Ii,Calle El Jable  45   206,Adeje,_U,38678,0,1,3,-16.781788,28.129143
VV-38-4-0105111,Vivienda Lemuel,Calle El Tordo 4 E 1,Santa Cruz Tenerife,_U,38107,1,1,3,-16.323685,28.439898
VV-38-4-0105112,Corbeta,Jose Maria Galban Bello 3 3   01,San Miguel De Abona,_U,38639,0,1,3,0,0
VV-38-4-0105113,Viviendas Lemuel,Calle El Tordo 4 1  1 2,Santa Cruz Tenerife,_U,38107,1,1,3,-16.323685,28.439898
VV-38-4-0105114,La Luz ,Carretera Tf 142 6,Los Silos,_U,38470,1,1,3,-16.820965,28.36578
VV-38-4-0105115,Favelli Enrico,Calle Noelia Afonso Cabrera 6    3,Adeje,_U,38660,0,1,3,-16.730356,28.059725
VV-38-4-0105117,Piteras304c,"Avenida Rafael Puig Lluvina, Bungalows Las Piteras S/N    304c",Arona,_U,38660,0,2,4,-16.730467,28.063623
VV-38-4-0105118,Enrico Favelli,Calle Guatemala 4 4    626,Adeje,_U,38660,0,1,3,-16.729448,28.073103
VV-38-4-0105119,La Polvora,Carretera General 37   2 Ptdr,La Victoria De Acentejo,_U,38380,2,2,6,-16.465498,28.436213
VV-38-4-0105120,El Codezal,Urb Los Codezalez 93,La Matanza De Acentejo,_U,38370,2,2,6,-16.458221,28.440758
VV-38-4-0105121,Farrobillo I,Calle Monte 3,Santa Ursula,_U,38398,0,3,6,-16.480223,28.422483
VV-38-4-0105122,Farrobillo Ii,Calle Monte 3,Santa Ursula,_U,38398,0,3,6,-16.480223,28.422483
VV-38-4-0105123,Bryan,Calle Tegueste 35,Puerto De La Cruz,_U,38409,0,3,6,0,0
VV-38-4-0105124,La Resvala,Calle La Resvala  36,La Victoria De Acentejo,_U,38380,2,3,8,-16.460224,28.436398
VV-38-4-0105125,La Resvala,Calle La Resvala 36,La Victoria De Acentejo,_U,38380,2,4,10,-16.460224,28.436398
VV-38-4-0105126,3 Dormitorios. Terraza. Bus Stop,Calle El Monturrio 20    6,Los Realejos,_U,38418,0,3,6,-16.577517,28.397337
VV-38-4-0105127,Ocean View Studio In Costa Adeje,Cl Paises Bajos 1 1  4 6,Adeje,_U,38660,0,0,2,-16.722246,28.079594
VV-38-4-0105128,Casa Mario,Avenida Del Club Nautico De Bajamar 10   2 21,San Cristobal De La Laguna,_U,38260,0,2,4,-16.353071,28.547293
VV-38-4-0105129,Los Olivos,Av Constitucion 59   1 6a,Adeje,_U,38670,2,2,6,-16.732224,28.120094
VV-38-4-0105130,Los Olivos,Av Constitucion  59   2 6b,Adeje,_U,38670,2,2,6,-16.732224,28.120094
VV-38-4-0105131,La Polvora,Cr General 37   1 Pt Dr,La Victoria De Acentejo,_U,38380,2,2,6,-16.465498,28.436213
VV-38-4-0105132,Puerto De La Cruz,Av Familia Betancurt  Y Mol 24   1 1,Puerto De La Cruz,_U,38400,2,2,6,-16.543751,28.416689
VV-38-4-0105133,Casa Del Conde,Calle Asturias 63 Ud1   A16,Adeje,_U,38660,0,4,8,-16.721233,28.089849
VV-38-4-0105134,Royal Marina,Calle Flor De Lis 5 1 8 2 42,San Miguel De Abona,_U,38639,0,2,4,-16.614964,28.022854
VV-38-4-0105135,Casa Gael,Callejon De La Guardia Civil 6,Arico,_U,38593,2,1,4,-16.50066,28.16481
VV-38-4-0105136,La Hacienda Grande - Masca,Carretera Tf-31 5,La Orotava,_U,38314,0,0,2,-16.525694,28.405529
VV-38-4-0105137,De Villa Suites,Calle Jose Maria De Villa 2   1 1,Santa Cruz Tenerife,_U,38004,0,3,6,-16.254648,28.463488
VV-38-4-0105138,Ocean Front Apartment ,Avenida Jose Gonzalez Forte 7   00 19,Santiago Del Teide,_U,38683,0,2,4,-16.842485,28.245205
VV-38-4-0105139,Playa Paraiso 2 - Apartment,Av Adeje 300  17 1 4 0 E,Adeje,_U,38678,0,2,4,-16.771128,28.121408
VV-38-4-0105140,Subida Antonio Vera,C/Subida Antonio Vera  4,Tegueste,_U,38280,1,2,5,-16.351458,28.508335
VV-38-4-0105141,Cataleya,Cl Minerva 8 Bl:G Pl:02 Pt:14 Rs. Costasol.  Costa Silencio,Arona,Costa Del Silencio,38630,1,1,3,-16.64115,28.008499
VV-38-4-0105142,Casa Gavian,C/ Bajamar 18   00 3,Granadilla De Abona,_U,38595,0,1,3,-16.583309,28.102678
VV-38-4-0105143,Casa R & V,Calle Atalisca 13 Atalisca I,Icod De Los Vinos,_U,38430,3,1,5,-16.722647,28.378622
VV-38-4-0105144,Villahermosa,Av. Kurt Konrad Mayer 55    4,Adeje,_U,38670,0,5,10,-16.724644,28.092606
VV-38-4-0105146,Tomas Gutiérrez González,Calle La Marina 35,Arico,_U,38588,0,1,3,-16.482,28.099634
VV-38-4-0105149,Tomas Gutierrez Gonzalez,Calle La Marina 35,Arico,_U,38588,0,1,3,-16.482,28.099634
VV-38-4-0105150,Casangular By Upper,"Pasaje Valito Sau 5, Parcela 15, Fase 3, Vivienda 17",Adeje,_U,38678,0,3,6,-16.78348,28.133665
VV-38-4-0105151,Casangular By Upper,"Pasaje Valito Sau 5, Parcela 15, Fase 3 20",Adeje,_U,38678,0,3,6,-16.78348,28.133665
VV-38-4-0105152,Palmera 16-2,Calle La Palmera  16    2,Santiago Del Teide,_U,38683,1,2,5,-16.839054,28.246208
VV-38-4-0105153,Antonio Brito Perez,Calle Platanera- Urbanización Jardines Del Teide 4 7 7 2 726,Puerto De La Cruz,_U,38400,0,1,3,-16.537395,28.404768
VV-38-4-0105154,Brisas Del Mar,C/Acebuche 3    14,Adeje,_U,38670,0,1,3,0,0
VV-38-4-0105155,Red House,Cl Atajo 9,Guia Isora,_U,38689,0,3,6,-16.796001,28.235769
VV-38-4-0105156,Vistamarapartment,C/ Cataluña 2 3 Alto Alto E,Adeje,_U,38660,0,1,3,-16.725201,28.085375
VV-38-4-0105157,Faf,Fernandez Navarro 13   5 Izq,Santa Cruz Tenerife,_U,38003,1,2,5,-16.253456,28.462147
VV-38-4-0105158,Greenwaves,Avda Juan Carlos I 20 2  1 1,Granadilla De Abona,_U,38612,1,2,5,0,0
VV-38-4-0105159,La Casita Del Escobonal,Avenida Axaentemir 40,Guimar,_U,38591,0,2,4,-16.428087,28.262825
VV-38-4-0105160,Achacay Ocean View,Avenida Juan Carlos I 24   9 124,Arona,_U,38650,0,2,4,-16.714556,28.052269
VV-38-4-0105161,Casa Rural El Verode,Carretera Icod El Alto 71,Los Realejos,_U,38414,0,2,4,-16.609602,28.383854
VV-38-4-0105162,Tm Catrin,Av Familia Betancourt Y Molina 9   1 1,Puerto De La Cruz,_U,38400,0,0,2,-16.545908,28.416037
VV-38-4-0105163,Tm Lavaggi,Av Familia Betancourt Y Molina 8   5 19,Puerto De La Cruz,_U,38400,0,0,2,-16.546381,28.415415
VV-38-4-0105164,Azure Blue Close To The Sea,Calle Eneas 02   1 D22,Arona,_U,38631,0,0,2,-16.64164,28.010445
VV-38-4-0105165,Estancia Frente Al Mar,Cl Manuel Ravelo Antonio 2   2 16,Santiago Del Teide,_U,38683,1,2,5,-16.840038,28.230829
VV-38-4-0105166,Laury'S Sweet Home,Avda Chayofita 5  1 3 A,Arona,_U,38650,2,1,4,-16.714993,28.05574
VV-38-4-0105167,Palmera 4,Calle La Palmera 16   4,Santiago Del Teide,_U,38683,0,3,6,-16.839054,28.246208
VV-38-4-0105168,Casa Puerto Del Sol,Calle El Tejar  20,Buenavista Del Norte,_U,38480,1,1,3,-16.860958,28.367762
VV-38-4-0105169,Oasis Garden,Calle Agustín Espinosa 11   0 10,Puerto De La Cruz,_U,38400,0,0,2,-16.555574,28.414539
VV-38-4-0105170,Chunga 94,Calle Coronel El 4   09 94,Arona,_U,38650,0,1,3,-16.713713,28.050655
VV-38-4-0105171,Loft Cris ,"Calle Cecilio Montes, 5b Esc 1 00 01  5",Icod De Los Vinos,_U,38430,0,1,3,-16.712969,28.370369
VV-38-4-0105172,La Garrocha ,Calle Llanito Perera  62,Icod De Los Vinos,_U,38430,6,2,10,-16.691204,28.357742
VV-38-4-0105173,4br Candelaria Wooden House With Pool+Views+P,Calle Areja 76,Candelaria,_U,38540,0,4,8,-16.38945,28.359501
VV-38-4-0105174,Ilona Polkowska,Calle Meandros 40 8  Pb 041,Arona,_U,38690,0,1,3,-16.712856,28.062649
VV-38-4-0105175,Casa Yolanda,Avda. Rafael Puig Lluvina  39    74,Arona,_U,38660,0,1,3,-16.735004,28.059771
VV-38-4-0105176,Apartamento Decre ,Calle España 1  B 8 2d,El Rosario,_U,38190,1,1,3,-16.333988,28.404497
VV-38-4-0105177,Apartamento Candelaria,Calle Crugiola 6 1  4 2,Candelaria,_U,38530,0,1,3,-16.36684,28.362694
VV-38-4-0105178,Copacabana Luxury Ocean View,Calle Guatemala  3   03 07,Adeje,_U,38660,2,1,4,-16.730547,28.073002
VV-38-4-0105179,Snape2,Cl Venezuela 16   1 5,Adeje,_U,38660,0,1,3,-16.729683,28.072142
VV-38-4-0105180,Snape3,Av V Centenario 1   5 19,Adeje,_U,38670,0,1,3,-16.726595,28.067438
VV-38-4-0105181,Villa Lory,Cl Laja La   19,Adeje,_U,38678,0,4,8,-16.774385,28.13022
VV-38-4-0105182,Finca Backes,Poligono 21 Parcela 180 La Crucita S/N,Guimar,_U,38500,0,1,3,0,0
VV-38-4-0105183,Windsor Park 76,Calle Pais Vasco 3  A 00 76,Adeje,_U,38660,0,2,4,-16.724863,28.084158
VV-38-4-0105184,María Dolores Díaz González,Lomo Las Burras 7,Guia Isora,_U,38689,0,6,12,-16.831972,28.227304
VV-38-4-0105185,Casa Jaqui,Los Bucios 13,Fasnia,_U,38570,1,1,3,-16.444733,28.242805
VV-38-4-0105186,The Signature Penthouse,Calle  Carrero 1  A 3 F,Guia Isora,_U,38686,0,3,6,-16.829967,28.203022
VV-38-4-0105187,Tajinaste 62,Calle Retama 4   62,Puerto De La Cruz,_U,38400,0,1,3,-16.534096,28.411667
VV-38-4-0105188,Ek Brisa Del Mar Caleta Arico,C/ Castillo 14   Primero  2,Arico,_U,38588,0,2,4,-16.475811,28.102894
VV-38-4-0105189,Ático Acorán,Calle Artemi 4  4 4 B,Santa Cruz Tenerife,_U,38111,1,3,7,-16.305483,28.416321
VV-38-4-0105190,Tesoro Galeon Home,Av/ Rosa De Los Vientos 20   1 08,Adeje,_U,38670,0,2,4,-16.733616,28.118834
VV-38-4-0105191,Estudio Vivienda,Mencey Tegueste 6 3 3 Bajo 01,San Miguel De Abona,_U,38639,0,0,2,-16.6168,28.057991
VV-38-4-0105192,Cactus Coliving Adeje,Calle Risco  17,Adeje,_U,38670,0,5,10,-16.723598,28.121492
VV-38-4-0105193,Belvedere 12,Calle Idafe 19    12,Adeje,_U,38678,2,1,4,-16.76856,28.120306
VV-38-4-0105194,Apartamento Swetlana,Avenida Jose Antonio Tavio 17   00 4e,Arona,_U,38630,0,0,2,-16.645773,28.013124
VV-38-4-0105195,Niodana,Nivaria S/N 5 A 2 Izquierda,Candelaria,_U,38291,2,1,4,-16.37027,28.356951
VV-38-4-0105196,Mar & Relax - La Jaca,Calle Zarza 3,Arico,_U,38588,1,3,7,0,0
VV-38-4-0105197,Apartment Gold Del Sur Tenerife - Ocean View,Av Angela Ascanio Cullen  87 1  1 7,San Miguel De Abona,_U,38639,0,2,4,-16.612537,28.02809
VV-38-4-0105199,Cliff Leo View,Avenida José González Fortes 7   Bj 12,Santiago Del Teide,_U,38683,0,1,3,0,0
VV-38-4-0105200,Family Holiday In Los Cristianos,Calle Rodeo 3   04 16,Arona,_U,38650,3,1,5,-16.703346,28.054703
VV-38-4-0105201,Luxury Apartment In Tenerife,Avenida San Sebastián  57,Santa Cruz Tenerife,_U,38005,1,3,7,-16.253178,28.463564
VV-38-4-0105202,Volcano Vista Hideaway,Calle Boreas 2   1 52,Arona,_U,38630,0,1,3,-16.642447,28.008242
VV-38-4-0105203,Casa Barrios 209,Avenida Juan Carlos I 29    209,Guia Isora,_U,38687,0,1,3,-16.815651,28.180607
VV-38-4-0105204,Casa Jaral,Calle Santiago Apostol 36,Guia Isora,_U,38688,1,1,3,-16.755917,28.203415
VV-38-4-0105205,Casa Teide 1,Calle Teide 10    1,Guia Isora,_U,38688,1,1,3,-16.76478,28.195095
VV-38-4-0105206,Casa Teide 2,Calle Teide 10    2,Guia Isora,_U,38688,1,1,3,-16.764563,28.195215
VV-38-4-0105207,Casa Vargas E3,Calle La Plaza 12    E3,Guia Isora,_U,38686,0,2,4,-16.82761,28.201254
VV-38-4-0105208,Casa Alexandra,Calle Tindaya 8,Guia Isora,_U,38686,0,2,4,-16.825613,28.203829
VV-38-4-0105209,Casa Jocelyn,Calle Tindaya 8,Guia Isora,_U,38686,0,2,4,-16.825613,28.203829
VV-38-4-0105210,Casa Matilde,Calle Tindaya 8,Guia Isora,_U,38686,0,2,4,-16.825613,28.203829
VV-38-4-0105211,Concept  Immo Tenerife,Avenida Jose Antonio Tavio 10 13  00 05,Arona,_U,38630,1,1,3,-16.642933,28.011976
VV-38-4-0105212,Vista Tahoro,Calle Alemania  23   00 L3,Puerto De La Cruz,_U,38400,0,1,3,-16.545053,28.40793
VV-38-4-0105213,Loft Luminoso Junto A La Playa- Wifi,Calle La Giralda 10   6,Granadilla De Abona,_U,38619,0,1,3,0,0
VV-38-4-0105214,Beachfront Groundfloor Apartment With Large  ,Av. Adeje 300 16    A102,Adeje,_U,38678,0,1,3,-16.776056,28.122145
VV-38-4-0105215,Patti,Cl Adelfa  37 1  1 Ii-5,Santiago Del Teide,_U,38683,2,1,4,0,0
VV-38-4-0105216,Candelaria Sun,Calle Grugiola  6  1 5 3,Candelaria,_U,38530,1,1,3,-16.36684,28.362694
VV-38-4-0105217,Beautiful Beach Corner,Mesa Del Mar 130  130 -1 1b,Tacoronte,_U,38358,2,1,4,-16.424044,28.503069
VV-38-4-0105219,Apartamento Calle Venezuela,Calle Venezuela 25 B   2,Arona,_U,38631,1,1,3,-16.655735,28.006943
VV-38-4-0105220,Primavera 314,Cl Ten Bel 1   01 314,Arona,_U,38630,0,1,3,-16.651815,28.011417
VV-38-4-0105222,Oasis 21,Cl El Mojon 22  1 Sm 21,Adeje,_U,38678,0,2,4,-16.772594,28.130558
VV-38-4-0105223,Nido Andrea,Calle Isla De Lanzarote 15   01 1d,Granadilla De Abona,_U,38611,0,2,4,-16.556107,28.076441
VV-38-4-0105224,Imeldo Céntrico,Imeldo Seris 40   2º  C,Santa Cruz Tenerife,_U,38003,3,1,5,-16.250443,28.466202
VV-38-4-0105225,Marazul 1107,Urbanizacion Marazul 1  00,Adeje,_U,38678,2,1,4,-16.792751,28.145803
VV-38-4-0105226,Viva Tenerife Atlantico,Cl Minerva 5 1  00 29,Adeje,_U,38630,0,2,4,-16.642447,28.008242
VV-38-4-0105227,Carlos Luis Atlantida,Álvaro Rodríguez López 67  4 Quinto Derecha,Santa Cruz Tenerife,_U,38005,1,1,3,-16.2575,28.458353
VV-38-4-0105228,La Casita De La Esquina,Calle Médico Ernesto Castro  57    506,Tacoronte,_U,38350,0,0,2,-16.413473,28.498096
VV-38-4-0105229,Carlos Luis Canseco,Puerta Canseco 11   Primero F,Santa Cruz Tenerife,_U,38003,2,1,4,-16.252256,28.465942
VV-38-4-0105230,Casa La Sonrisa,Cl Garza 2 B  00 03,Arona,_U,38632,0,1,3,-16.699463,28.023064
VV-38-4-0105231,1 Bedroom Sea View Apartment,Calle El Pino 4   10,Adeje,_U,38660,0,1,3,-16.727394,28.093836
VV-38-4-0105232,Parque Albatros,Avenida J.M. Galvan Bello 4 B  2 15,San Miguel De Abona,_U,38639,0,1,3,-16.610853,28.026014
VV-38-4-0105233,Los Diamantes Fase 1 210,Calle Rodeo (Urb. Oasis Del Sur) 5  00 02 10,Arona,_U,38650,0,2,4,-16.705137,28.05348
VV-38-4-0105234,La Tosca 23,Calle La Tosca  23  00 00 2,Adeje,_U,38678,0,5,10,-16.774078,28.128975
VV-38-4-0105235,Live Santa Cruz Loft,Calle General Serrano 67   0 1,Santa Cruz Tenerife,_U,38004,0,3,6,-16.260715,28.46673
VV-38-4-0105236,Ático La Laguna,Avda Leonardo Torriani  18  1 5 Dcha,San Cristobal De La Laguna,_U,38205,1,2,5,-16.313759,28.482277
VV-38-4-0105237,La Colina Atlantic View 4 Bed Apartment,Calle La Colina 22  3 5 57,Arona,_U,38650,2,3,8,-16.718611,28.054493
VV-38-4-0105238,Yucca Park ,Calle Londres 8 B 00 01 07,Adeje,_U,38660,0,1,3,-16.734943,28.087919
VV-38-4-0105239,Maria La Fonda 16,Calle Brasil S/N 3  0 52,Guia Isora,_U,38686,4,1,6,-16.826721,28.199102
VV-38-4-0105240,Callao Veintidos S.L,Avda La Galga 6 6  0 1,Adeje,_U,38678,0,1,3,-16.778328,28.128736
VV-38-4-0105241,Parque Santiago I 221,Avenida Rafael Puig Lluvina  34 2 00 01 21,Arona,_U,38660,0,2,4,-16.734499,28.058969
VV-38-4-0105242, Bonito Apartamento Mirador De La Gomera,Cl Tosca La  3  3,Adeje,_U,38678,0,2,4,-16.780228,28.127289
VV-38-4-0105243,Callao Veintidos S.L,Avda La Galga 6 6  0 2,Adeje,_U,38678,0,2,4,-16.778328,28.128736
VV-38-4-0105244,Callao Veintidos S.L,Avda La Galga 6 6  0 3,Adeje,_U,38678,0,1,3,-16.778328,28.128736
VV-38-4-0105245,Callao Veintidos S.L,Avda La Galga  6 6  0 4,Adeje,_U,38678,0,2,4,-16.778328,28.128736
VV-38-4-0105246,Callao Veintidos S.L,Avda La Galga  6 6 0 0 5,Adeje,_U,38678,0,2,4,-16.778328,28.128736
VV-38-4-0105248,Vivienda Vacacional,Avenida Marítima  33  2 2 4,San Cristobal De La Laguna,_U,38683,0,1,3,-16.840162,28.229387
VV-38-4-0105249,Vivienda Candelaria Naiguata,Avenida Marítima  2 C5  1 4,Candelaria,_U,38530,0,3,6,-16.365248,28.365303
VV-38-4-0105250,Sunset Home,Calle Alcalde Pedro Acevedo Bisshopp  22   1 23,Santiago Del Teide,_U,38683,0,1,3,-16.835564,28.23451
VV-38-4-0105251,Zoraida Del Mar,Urbanizacion Mesa Del Mar 428,Tacoronte,_U,38358,0,1,3,-16.425734,28.502453
VV-38-4-0105252,Casa Garimba,Camino Garimba 168,San Cristobal De La Laguna,_U,38330,0,2,4,-16.392277,28.506546
VV-38-4-0105253,Villa Jimena,Calle Mondiola 21,Guia Isora,_U,38386,1,2,5,-16.828522,28.202215
VV-38-4-0105254,Prime Belair Apartment,Calle Valois  18 A  15 1504,Puerto De La Cruz,_U,38400,0,1,3,-16.547691,28.414804
VV-38-4-0105255,Pearl Of Windsor Park,Calle Pais Vasco 3    B 64,Adeje,_U,38660,0,0,2,-16.724863,28.084158
VV-38-4-0105256,Casa Rural Las Chicas,Cl Tijoco Alto 10,Adeje,_U,38677,2,1,4,-16.734337,28.16737
VV-38-4-0105257,Apartamento Icod ,Calle Particular  11,Icod De Los Vinos,_U,38434,1,1,3,-16.702492,28.365969
VV-38-4-0105258,Apartamento Candelaria ,Calle Tamonante  20    C26,Candelaria,_U,38530,0,0,2,-16.362913,28.375956
VV-38-4-0105259,Karat Villa Graphite Torviscas,Calle Noruega  2,Adeje,_U,38660,2,2,6,-16.721104,28.0811
VV-38-4-0105260,Folele,C/ Flor De Pascua 1    Bajo,Santiago Del Teide,_U,38683,0,1,3,-16.840862,28.244055
VV-38-4-0105261,Studio Apartment,Calle Fairway Village 5 D   63,San Miguel De Abona,_U,38639,0,0,2,-16.60729,28.031187
VV-38-4-0105262,Golden Sand,Av. De Los Pueblos 24   0 61,Adeje,_U,38660,0,1,3,-16.730797,28.078825
VV-38-4-0105263,Viviendas Sara I,Calle Senecio 3,Icod De Los Vinos,_U,38430,2,3,8,-16.691477,28.369621
VV-38-4-0105264,Apartamento Los Gigantes,Avenida  José González Forte 2   2 B,Santiago Del Teide,_U,38683,0,1,3,-16.841965,28.245134
VV-38-4-0105265,El Tute,Avda. Del Gran Poder 9   C 3,San Cristobal De La Laguna,_U,38250,0,2,4,-16.345856,28.553591
VV-38-4-0105266,Playa De Las Vistas Los Cristianos Free Wifi,Calle Nordica  4   1 06,Arona,_U,38650,0,1,3,-16.72546,28.053377
VV-38-4-0105267,Candela Suites,Avenida Magallanes  2   Bajo 11,Granadilla De Abona,_U,38612,0,1,3,-16.534407,28.043972
VV-38-4-0105268,San Miguel Village,Rd San Miguel  10   01 18,San Miguel De Abona,_U,38639,0,3,6,-16.602402,28.02685
VV-38-4-0105269,Dthe Heights,Calle Rodeo 03 D   106,Arona,_U,38650,2,1,4,-16.703346,28.054703
VV-38-4-0105270,Las Américas Sea View And Beach Apartments ,Avenida Arquitecto Gomez Cuesta  4 M  8 M8d,Arona,_U,38650,1,2,5,-16.729784,28.065697
VV-38-4-0105271,La Arena,Calle Obispo Pérez Cáceres 46,Candelaria,_U,38530,1,2,5,-16.370008,28.354115
VV-38-4-0105272,Casa Adrian 3,Calle Villalba Hervas 2   7 3,Santa Cruz Tenerife,_U,38002,0,3,6,-16.248219,28.467913
VV-38-4-0105273,Casa Adrian 5,Calle Villalba Hervas 2   7 5,Santa Cruz Tenerife,_U,38002,0,3,6,-16.248219,28.467913
VV-38-4-0105274,Casa Marina 6,Calle Villalba Hervas  4   9 6,Santa Cruz Tenerife,_U,38002,0,2,4,-16.248219,28.467913
VV-38-4-0105275,Joseroomsadeje,Calle Piedra Redonda 10  A 02 A22,Adeje,_U,38670,1,1,3,-16.728468,28.122965
VV-38-4-0105276,Casa Marina 7,Calle Villalba Hervas 2   9 7,Santa Cruz Tenerife,_U,38002,0,2,4,-16.248219,28.467913
VV-38-4-0105277,Casa Marina 3,Calle Villalba Hervas 4   9 3,Santa Cruz Tenerife,_U,38002,1,1,3,-16.248219,28.467913
VV-38-4-0105278,Casa Marina 4,Villalba Hervas  2   9 4,Santa Cruz Tenerife,_U,38002,1,1,3,-16.248219,28.467913
VV-38-4-0105279,Villa Del Sol,Avenida Austria 32    17,Adeje,_U,38660,0,3,6,-16.728212,28.077723
VV-38-4-0105280,Callao Veintidos .Sl,Avda La Galga 6 6  1 6,Adeje,_U,38678,0,2,4,-16.778328,28.128736
VV-38-4-0105281,Callao Veintidos S.L,Avda La Galga  6 6  1 7,Adeje,_U,38678,0,2,4,-16.778328,28.128736
VV-38-4-0105282,Callao Veintidos S.L,Avda La Galga 6 6  1 8,Adeje,_U,38678,0,1,3,-16.778328,28.128736
VV-38-4-0105283,Callao Veintidos S.L,Avda La Galga  6 6  1 9,Adeje,_U,38678,0,2,4,-16.778328,28.128736
VV-38-4-0105284,Callao Veintidos S.L,Avda La Galga 6 6  1 10,Adeje,_U,38678,0,2,4,-16.778328,28.128736
VV-38-4-0105285,Felicia 1,Calle Francisco García Feo 4   01 Dr,Granadilla De Abona,_U,38612,0,1,3,-16.537769,28.044485
VV-38-4-0105286,Intesa Canarias,Calle Antonio González Barrios 5 A,Santiago Del Teide,_U,38683,0,1,3,-16.840055,28.233635
VV-38-4-0105287,Intesa Canarias,Calle Antonio González Barrios 5 A,Santiago Del Teide,_U,38683,0,1,3,-16.840055,28.233635
VV-38-4-0105288,Retama Del Teide,Retama Del Teide 19   2 A,San Cristobal De La Laguna,_U,38295,2,1,4,-16.291899,28.4702
VV-38-4-0105289,Felicia 2,Calle Francisco García Feo 4   01 Iq,Granadilla De Abona,_U,38612,0,1,3,-16.537769,28.044485
VV-38-4-0105290,Felicia 3,Calle Francisco García Feo 4   02,Granadilla De Abona,_U,38612,2,1,4,-16.537769,28.044485
VV-38-4-0105291,Felicia 4,Avenida Galván Bello 33,Granadilla De Abona,_U,38612,1,1,3,-16.538383,28.046394
VV-38-4-0105292,Villa Teide,Sixto Perera 26,La Orotava,_U,38300,0,6,12,-16.527809,28.392332
VV-38-4-0105293,Vivienda Vacaciona La Punta 13,Calle La Punta  13,Los Realejos,_U,38413,2,2,6,-16.562605,28.377274
VV-38-4-0105294,El Chocito,Guanches De La Virgen 22 1  Bajo,Candelaria,_U,38530,0,4,8,-16.377298,28.350117
VV-38-4-0105295,Andrea Tabaiba,Calle Belgica 4   15 5,El Rosario,_U,38190,2,1,4,-16.331038,28.402105
VV-38-4-0105296,Gigantes-Sea,Avda. José González Forte 20  1 Bajo 02,Santiago Del Teide,_U,38683,1,1,3,-16.839922,28.243725
VV-38-4-0105298,La Hachita,Cl Cruz De Los Martillos 4,La Orotava,_U,38300,0,2,4,-16.533203,28.392765
VV-38-4-0105299,Holiday House Charming Costa Adeje,Calle El Cedro 251,Adeje,_U,38660,0,2,4,-16.726036,28.094151
VV-38-4-0105300,Pico Del Puerto 1,Calle Valois 18   21 2105,Puerto De La Cruz,_U,38400,0,1,3,-16.547691,28.414804
VV-38-4-0105301,Panoramic Views Apartment,C. Las Adelfas  37 Esc 1   6,Santiago Del Teide,_U,38683,0,1,3,-16.840595,28.246809
VV-38-4-0105302,La Rosa Rooms,Calle Adelantado 1   6 D,Santa Cruz Tenerife,_U,38002,0,4,8,-16.251001,28.46847
VV-38-4-0105303,Stunnig Cliffs Apartment,C. Las Adelfas 37 Esc 1   7,Santiago Del Teide,_U,38683,0,1,3,-16.840595,28.246809
VV-38-4-0105304,Ocean Lover Nest,Paseo De La Piscina 19    01,Los Realejos,_U,38418,0,0,2,-16.578711,28.403723
VV-38-4-0105305,Bouza,Callejon Bouza 2   4 45,Santa Cruz Tenerife,_U,38002,0,1,3,-16.248184,28.469479
VV-38-4-0105306,A.Rodriguez,Mondiola  36   1 A,Guia Isora,_U,38686,1,1,3,-16.828695,28.202232
VV-38-4-0105307,Casa Sueño Eureka,Calle Diana 2    104,Arona,_U,38630,0,1,3,-16.648304,28.011095
VV-38-4-0105308,Cornisa 367,Calle Las Adelfas 47    3-6,Santiago Del Teide,_U,38683,0,4,8,-16.840595,28.246809
VV-38-4-0105309,Finca Colmena,Carretera Puerto 66,Santiago Del Teide,_U,38690,0,6,12,-16.826309,28.256239
VV-38-4-0105310,Vivienda Martina ,Avenida Familia Betancourt Y Molina  34   6 603,Puerto De La Cruz,_U,38400,0,1,3,-16.542358,28.418133
VV-38-4-0105311,Apartment Paula,Calle Italia  6 Escalera A5   546,Adeje,_U,38660,0,0,2,-16.724838,28.079092
VV-38-4-0105312,Casa Gio,Cl Fairways Village  62,San Miguel De Abona,_U,38639,0,2,4,-16.60729,28.031187
VV-38-4-0105313,Atlántico 56,Boreas 6 4  1 56,Arona,_U,38630,1,1,3,-16.642447,28.008242
VV-38-4-0105314,Villa Bellavista 41,Calle Diana 6    41,Arona,_U,38630,0,5,10,-16.648249,28.008133
VV-38-4-0105315,Ancor Abades,Avda. Resistiré 23 7   A3,Arico,_U,38588,0,2,4,0,0
VV-38-4-0105316,Chipeque,Calle Rodeo 12  1 01 40,Arona,_U,38650,0,1,3,-16.705568,28.052795
VV-38-4-0105317,Viva Tenerife Finca,Ds Batista 4,Guia Isora,_U,38687,0,1,3,0,0
VV-38-4-0105318,Villa Andrea,Calle Guanche  110  1,Santa Ursula,_U,38390,7,4,15,-16.494717,28.414328
VV-38-4-0105319,Gawecki Vv,Calle Minerva 16    D105,Arona,_U,38630,0,1,3,-16.641125,28.010612
VV-38-4-0105320,Sauzal El Draguito,Avenida Presidente Paulina Rivero Baute 136,El Sauzal,_U,38360,2,1,4,-16.433882,28.473759
